grid,망포1동 행정복지센터,매탄3동 행정복지센터,매탄2동 행정복지센터,광교1동 행정복지센터,영통종합사회복지관,영통2동 행정복지센터,영통1동 행정복지센터,영통3동행정복지센터,광교2동 행정복지센터,광교종합사회복지관,망포2동 주민센터(행정복지센터),영통청소년문화의집(영통청소년청년센터),영통한국문화센터,영통2동문화센터,광교홍재도서관,수원시립영통도서관,수원체육문화센터,광교복합체육센터,영통체육문화센터,영통지구대,수원남부경찰서,영통2치안센터,영통공영주차장,영통우체국앞 노상공영주차장,영통동 동수원세무서앞 노상공영주차장,망포역 공영주차장,영통구보건소,경기남부근로자건강센터,수원여성인력개발센터(영통여성새로일하기센터),수원영통동우체국,수원황곡우체국,geometry
다사611158,339.0883971,2409.506832,3508.379854,5642.189896,1746.558524,860.6143876,3284.878613,1443.534639,5755.778437,6653.991501,955.0910179,1495.90166,1761.218762,875.7436559,7036.284089,2035.952254,1991.107094,4653.739591,3338.605109,2110.74131,3556.983008,1506.909059,1755.313919,1969.4678,1592.427961,655.6389638,1917.075817,522.5772648,1836.842191,774.0211943,3344.532647,"POLYGON ((127.06142118164044 37.240252668662166, 127.06141595889498 37.241154048470676, 127.06254339426665 37.24115821875987, 127.06254860358743 37.240256838816045, 127.06142118164044 37.240252668662166))"
다사598210,5651.532119,3481.598684,1934.887117,297.7927443,4899.118861,4572.616689,3795.854243,4839.834321,2108.151959,1315.838715,5427.225645,4348.75228,4735.18012,4574.03381,1719.078512,4026.897982,3842.634353,2139.071889,4248.209927,4543.70816,1819.19968,4321.871965,4480.314895,4557.123229,4682.705027,4770.69783,3939.062916,4843.1116,4521.101252,4632.891139,3753.5173,"POLYGON ((127.04648374109222 37.287068953570895, 127.04647833131922 37.287970324399865, 127.04760646252193 37.28797464150031, 127.04761185883928 37.28707327053131, 127.04648374109222 37.287068953570895))"
다사626178,2824.433463,3178.363558,3053.841937,4460.177386,920.1321378,2387.138647,847.1759767,1113.007785,3782.423987,5336.75847,3288.215375,1057.422159,811.7606694,2421.102599,5646.313789,627.7725479,868.1269721,2698.612362,840.9808766,445.9679404,2643.488513,1058.043244,745.8094619,564.6190996,931.1350275,2414.931628,850.8059483,2261.873535,671.7946947,2338.918111,914.8354096,"POLYGON ((127.07823206495696 37.258341703784346, 127.07822703911052 37.259243082823545, 127.07935474651995 37.25924709471303, 127.0793597589296 37.25834571554367, 127.07823206495696 37.258341703784346))"
다사614179,2456.632069,2000.029966,1962.617819,3741.443362,1466.962779,1613.819888,1547.94801,1356.935229,3633.885785,4711.943224,2620.693798,858.9559297,1305.716818,1638.276334,5069.16685,656.5608959,402.5184066,2532.387616,1845.492154,1242.076862,1702.50874,832.1747765,1039.004216,1193.665528,1214.815662,1734.032014,484.4453377,1681.850229,1107.481891,1611.831941,1581.873855,"POLYGON ((127.06469456781895 37.25919410239183, 127.06468938050091 37.26009547970368, 127.06581709862341 37.2600996206132, 127.0658222725042 37.259198243167, 127.06469456781895 37.25919410239183))"
다사598181,2881.865503,670.2609057,966.5985666,3197.24316,2926.419856,1789.615956,3012.196275,2707.61178,3973.924643,4216.479547,2540.534042,2206.832204,2784.477605,1780.892455,4620.007754,2248.021149,1984.619394,3075.388134,3386.996522,2818.368557,1340.623252,2181.709327,2531.407801,2742.390124,2635.988828,1997.076508,2039.638886,2128.468356,2624.555335,1870.186226,3025.384362,"POLYGON ((127.04664051979809 37.26092913938687, 127.0466351170043 37.26183051422526, 127.04776285823641 37.261834827266256, 127.04776824759192 37.26093345228794, 127.04664051979809 37.26092913938687))"
다사610167,1222.322835,1777.668445,2643.929544,4743.545888,1476.406521,448.2357583,2616.232274,1164.495753,4880.781492,5752.589065,1389.053098,892.9526905,1404.704881,483.4942226,6133.003269,1361.70382,1232.153434,3789.142252,2768.919269,1657.319028,2655.234588,888.1280949,1265.051719,1522.467587,1210.877478,489.9364416,1183.238184,418.8593733,1370.921465,397.1918921,2667.639549,"POLYGON ((127.0602466260032 37.248360899856394, 127.060241387735 37.24926227828563, 127.0613689437231 37.2492664605295, 127.06137416856123 37.24836508196456, 127.0602466260032 37.248360899856394))"
다사600233,7887.704692,5790.91223,4239.367426,2011.862578,6869.337563,6829.405892,5427.943554,6873.946166,2575.752486,1015.004685,7717.37406,6423.6987,6710.992832,6833.9553,606.1782337,6016.522372,5880.941606,3448.481707,5824.275938,6452.918621,4033.715691,6398.475688,6478.75281,6498.99425,6698.079061,7021.223624,5978.40644,7072.995857,6496.846542,6882.326584,5369.002885,"POLYGON ((127.04861611036044 37.30780907725666, 127.04861072198435 37.308710445184886, 127.0497391633126 37.308714743987856, 127.04974453821926 37.307813375920205, 127.04861611036044 37.30780907725666))"
다사601161,1089.120602,1586.486856,2980.089994,5204.700046,2493.121306,639.7066924,3675.834211,2170.769423,5682.180854,6226.439074,517.4338637,1973.294869,2448.157522,607.4372859,6626.140417,2435.962488,2281.32562,4635.940002,3848.430031,2729.131345,3206.436049,1969.500677,2337.136495,2591.183771,2255.284727,634.1665063,2244.995761,839.5741471,2440.60269,686.7805033,3723.779969,"POLYGON ((127.05013090336456 37.242914511698004, 127.05012554565754 37.24381588971948, 127.05125301895484 37.24382016775924, 127.0512583632355 37.24291878959895, 127.05013090336456 37.242914511698004))"
다사596237,8342.293555,6165.522273,4641.112391,2416.31205,7389.988177,7272.227896,5977.773563,7384.026362,3141.607599,1394.842111,8135.62154,6924.568459,7230.344388,7274.964719,1009.001601,6531.412577,6387.047118,4002.754395,6378.892895,6980.779502,4487.322128,6898.925371,6993.826578,7022.651219,7210.982799,7467.692454,6484.694843,7529.594752,7015.557972,7329.231303,5919.676855,"POLYGON ((127.0440806308611 37.31139724364957, 127.04407518763809 37.31229861046347, 127.0452036818868 37.312302952867654, 127.045209111638 37.311401585912954, 127.0440806308611 37.31139724364957))"
다사608187,3228.885046,1793.686868,1044.437806,2771.219482,2458.966665,2210.430958,1965.852536,2356.668658,2994.825496,3763.295398,3177.05957,1851.62104,2295.844927,2221.499793,4134.953464,1608.040072,1384.109223,1991.222614,2388.542318,2179.251891,703.0724974,1824.32044,2030.938495,2157.116237,2214.394667,2387.136403,1475.278239,2414.294231,2090.070431,2248.904257,1964.939804,"POLYGON ((127.05788619447928 37.26638004030972, 127.05788092466155 37.26728141570249, 127.05900874890875 37.267285622148215, 127.05901400528451 37.26638424661898, 127.05788619447928 37.26638004030972))"
다사610165,1022.249784,1880.430258,2824.447795,4937.712243,1515.264508,400.8785483,2767.24224,1194.612961,5077.945966,5948.099646,1234.555446,1004.929226,1463.717167,436.4778545,6329.522348,1505.099191,1397.284587,3984.371579,2897.297113,1746.883446,2850.768235,1004.868068,1356.034352,1607.869755,1270.460696,355.4824552,1340.811086,226.153165,1457.978461,315.6259649,2820.778791,"POLYGON ((127.0602571018401 37.24655814258337, 127.06025186403822 37.24745952128897, 127.06137939316683 37.247463703261445, 127.06138461753984 37.24656232442014, 127.0602571018401 37.24655814258337))"
다사603233,7855.5288,5827.937246,4262.518946,2058.643209,6767.469746,6809.627626,5281.387213,6785.52479,2369.844324,1124.998802,7716.626643,6346.978532,6611.088689,6815.754683,747.7335109,5923.649469,5799.208146,3297.181541,5666.420788,6341.749927,4013.771772,6322.287154,6384.77225,6393.646128,6606.459287,6997.839709,5896.239048,7040.339807,6398.135742,6858.828918,5220.774693,"POLYGON ((127.0520013946541 37.3078219409698, 127.05199604668638 37.30872330931521, 127.05312448873072 37.30872757583959, 127.05312982322894 37.30782620735583, 127.0520013946541 37.3078219409698))"
다사591194,4356.735706,1891.312639,796.0115624,2033.353445,4198.17749,3266.27615,3745.175943,4032.684696,3461.274984,2989.149809,3961.183629,3514.242009,4041.483122,3256.9052,3398.967984,3397.652859,3149.439195,2924.032507,4189.38228,3981.867607,1322.43322,3487.100981,3775.420145,3940.458288,3925.137853,3473.774852,3229.02746,3603.989876,3851.307773,3347.229191,3731.946395,"POLYGON ((127.03867495372027 37.27261649758505, 127.03866945367693 37.27351786963666, 127.03979736796407 37.27352225971819, 127.03980285456144 37.27262088752417, 127.03867495372027 37.27261649758505))"
다사593178,2875.004691,293.249614,1369.970649,3537.582585,3292.93447,1838.984188,3563.492114,3039.831441,4497.154449,4539.562328,2378.107338,2571.32041,3164.695478,1819.509195,4948.591677,2703.382693,2443.556405,3636.661647,3921.202047,3249.770508,1862.666279,2548.82074,2927.534574,3158.362876,2998.609686,2038.146051,2484.500587,2214.031496,3028.038122,1933.490896,3580.461713,"POLYGON ((127.04101829294257 37.2582032905364, 127.04101282368794 37.25910466508468, 127.04214052339867 37.259109031407405, 127.04214597921685 37.258207656717474, 127.04101829294257 37.2582032905364))"
다사597166,1712.970301,976.4988765,2469.94095,4699.524509,2779.785481,905.2119985,3677.230536,2468.801053,5355.945608,5717.134471,1116.44792,2149.169903,2700.897278,870.826232,6121.874026,2516.888835,2311.232107,4359.894924,3919.225636,2921.024303,2784.542254,2137.445505,2535.329268,2794.068464,2508.375774,1036.058168,2301.438823,1257.029961,2643.481344,998.7566458,3715.940493,"POLYGON ((127.04559400680091 37.24740417868492, 127.04558859418407 37.24830555545651, 127.04671613366436 37.248309877135014, 127.0467215328519 37.247408500223194, 127.04559400680091 37.24740417868492))"
다사594232,7887.575601,5663.183263,4157.1075,1953.467389,7016.667432,6809.522004,5676.044807,6993.685321,2976.965978,955.3329986,7654.257773,6522.200309,6855.167237,6810.843016,646.6104794,6150.716761,5993.437164,3728.467476,6092.866547,6621.686642,4042.222312,6496.055234,6612.163961,6655.555617,6825.357049,7007.55202,6091.060449,7077.873306,6639.826477,6869.680959,5620.964227,"POLYGON ((127.04185101721518 37.30688169211041, 127.04184554826608 37.30778305933321, 127.04297397467661 37.30778742255162, 127.04297943015693 37.30688605518733, 127.04185101721518 37.30688169211041))"
다사607155,294.5648137,2401.24886,3673.823465,5862.596673,2246.561651,1004.99257,3751.338891,1941.8413,6115.717291,6882.087212,538.1152216,1957.766523,2258.399528,1001.641535,7273.059808,2492.043093,2420.470754,5026.382289,3824.380082,2603.661418,3801.449392,1965.829315,2240.697344,2461.860312,2086.352886,816.3627171,2354.293325,819.2382497,2326.061156,955.1991274,3809.141559,"POLYGON ((127.05692732410618 37.23753174209559, 127.05692204836667 37.23843312177384, 127.05804944253273 37.238437334586614, 127.05805470484938 37.23753595477165, 127.05692732410618 37.23753174209559))"
다사612183,2830.4551,1924.076719,1577.00034,3294.307701,1893.714764,1898.749306,1599.107613,1801.372129,3270.713668,4267.4144,2902.926775,1306.338965,1730.37983,1917.459832,4627.201481,1043.432554,818.9191354,2190.600628,1975.050555,1619.192015,1262.095099,1279.542628,1465.982528,1592.549373,1653.269099,2047.761666,911.2018549,2031.021295,1524.179121,1915.754623,1615.04835,"POLYGON ((127.06241830097882 37.26279129595948, 127.06241308585778 37.263692672448805, 127.06354085727283 37.263696835380095, 127.06354605895424 37.262795458755704, 127.06241830097882 37.26279129595948))"
다사611181,2624.997672,1758.963089,1602.442802,3439.20392,1823.408583,1677.593396,1747.179874,1696.45227,3487.101913,4424.853667,2680.457485,1185.32344,1663.27763,1695.75148,4791.19935,1014.317068,763.159414,2411.620826,2095.763312,1600.050711,1371.988825,1157.859588,1396.393227,1554.236664,1564.233623,1829.834721,844.1615955,1820.368583,1467.327841,1696.751615,1769.595567,"POLYGON ((127.0613009996587 37.260984369298995, 127.0612957715635 37.26188574592931, 127.06242351586775 37.26188991933195, 127.06242873052453 37.26098854256623, 127.0613009996587 37.260984369298995))"
다사607211,5631.650351,3780.864093,2216.193739,889.307398,4565.805634,4603.308888,3219.359025,4564.635689,1215.873774,1537.727799,5540.183264,4115.443857,4406.279353,4611.822356,1837.511027,3708.693507,3571.492565,1351.210344,3648.668937,4158.910227,1833.164441,4090.397385,4171.093143,4198.792017,4389.501448,4785.783436,3668.927373,4817.26206,4191.586076,4647.030076,3167.071011,"POLYGON ((127.05663152074158 37.288008791249986, 127.05662623183434 37.288910163188405, 127.05775437863393 37.28891438366217, 127.05775965408482 37.288013011586855, 127.05663152074158 37.288008791249986))"
다사614216,6137.653637,4513.700233,2986.219276,1596.973488,4830.028604,5164.892834,3268.676098,4884.124646,456.1166566,1791.481008,6139.595364,4487.095893,4679.870363,5178.02376,1927.539735,4019.17791,3931.550695,1290.294731,3643.689305,4385.204324,2511.781857,4464.531574,4471.643251,4450.496265,4697.706344,5332.687017,4025.49933,5334.409681,4471.93929,5196.288294,3206.407255,"POLYGON ((127.0645024831791 37.29254497088988, 127.06449728731009 37.2934463430881, 127.06562550303214 37.29345048897076, 127.06563068544173 37.29254911663809, 127.0645024831791 37.29254497088988))"
다사597180,2835.366969,532.5913402,1073.365998,3299.790297,2979.085769,1749.966445,3129.348144,2749.386513,4111.339742,4316.69765,2458.725971,2256.723301,2841.027681,1738.564481,4721.756653,2327.793817,2064.915802,3216.654582,3497.129762,2891.299659,1476.114979,2232.319768,2592.311459,2810.151868,2686.730888,1957.191266,2115.198895,2100.405112,2688.040657,1834.665745,3144.24425,"POLYGON ((127.04551820823572 37.26002344090843, 127.04551279224475 37.26092481574479, 127.04664051979809 37.26092913938687, 127.04664592235139 37.26002776441023, 127.04551820823572 37.26002344090843))"
다사604156,606.2468396,2167.375705,3515.143713,5726.201242,2434.693916,921.7064539,3845.158726,2119.594554,6081.795083,6747.857206,231.1901222,2063.013987,2428.236294,907.2024405,7143.586374,2581.340628,2479.092937,5007.592552,3952.935902,2756.562749,3690.917168,2067.08357,2379.091525,2614.377516,2246.6803,775.0967053,2422.645324,862.4716913,2471.834123,902.2371801,3899.830452,"POLYGON ((127.0535398672799 37.238420418941324, 127.05353455103531 37.23932179806916, 127.05466195791846 37.23932604321678, 127.05466726073965 37.23842466395118, 127.0535398672799 37.238420418941324))"
다사632219,6792.888067,5764.460129,4410.900146,3422.200494,5065.385036,5996.343728,3299.382825,5228.728304,1411.031569,3468.226101,7005.117232,4977.437166,4949.740208,6018.67536,3468.417362,4440.933725,4462.743099,2025.578825,3484.306684,4590.938021,3816.988435,4962.231537,4818.982668,4700.516508,5036.979247,6122.039855,4537.846657,6059.314936,4778.056249,5999.129481,3231.150111,"POLYGON ((127.08479529725953 37.29532207237298, 127.08479034299997 37.296223446523705, 127.08591860316558 37.29622739922361, 127.08592354396374 37.2953260249447, 127.08479529725953 37.29532207237298))"
다사613165,1067.183988,2136.973248,2962.22745,5017.159199,1227.729328,700.9929192,2586.225142,905.4033145,5036.631755,6017.951867,1453.62717,794.0781303,1188.268461,736.5620486,6391.789698,1325.46325,1264.19666,3931.291836,2679.722945,1493.211826,2926.915814,800.6431713,1109.213134,1351.841614,997.7758161,631.6567929,1192.691649,436.6948258,1205.517771,614.1484613,2643.39571,"POLYGON ((127.06363964963639 37.24657065588708, 127.0636344521211 37.24747203499874, 127.06476198194555 37.24747618476355, 127.06476716603196 37.24657480551724, 127.06363964963639 37.24657065588708))"
다사593184,3378.499036,871.5654909,846.6210653,2945.597496,3506.570992,2303.012705,3472.891979,3290.714023,4016.871673,3942.864517,2944.959359,2788.459587,3362.864072,2289.485639,4352.306071,2806.491302,2543.56747,3236.330301,3872.331775,3383.444511,1428.661646,2763.131403,3107.476864,3312.796033,3217.063104,2509.266541,2604.026057,2660.11259,3198.681325,2390.435458,3478.448949,"POLYGON ((127.04098547376266 37.26361153575219, 127.04098000304711 37.26451290947093, 127.04210778338899 37.264517276643716, 127.04211324066452 37.2636159027833, 127.04098547376266 37.26361153575219))"
다사609199,4424.518518,2780.336223,1363.323727,1757.705375,3392.789479,3415.025685,2255.817485,3368.982945,1863.745491,2672.124561,4375.722896,2907.207177,3230.585519,3425.90377,3015.298763,2524.814767,2370.1009,1069.630648,2713.130003,3011.760422,778.5914973,2881.702334,2985.959131,3036.682791,3199.25018,3591.129463,2467.778673,3611.927656,3015.212257,3453.090861,2218.07579,"POLYGON ((127.0589509133297 37.27720074384766, 127.05894565414533 37.27810211771831, 127.06007363997716 37.27810631505415, 127.06007888571236 37.277204941047366, 127.0589509133297 37.27720074384766))"
다사600165,1425.843225,1183.873018,2573.106576,4800.595147,2495.203373,599.5028519,3491.253197,2180.039673,5336.613564,5821.915272,928.4951666,1890.841549,2424.543397,564.0349716,6222.815871,2293.73405,2105.729748,4310.074787,3706.75562,2663.141945,2821.586276,1881.449208,2273.338973,2532.218883,2230.868141,720.1510215,2085.57773,941.7781396,2380.780897,689.5041423,3533.924474,"POLYGON ((127.04898195776407 37.24651573376292, 127.04897658567427 37.24741711109238, 127.05010411244446 37.24742140042326, 127.0501094711055 37.24652002295463, 127.04898195776407 37.24651573376292))"
다사613177,2243.717765,1874.05738,2013.169868,3885.119067,1418.003845,1390.531124,1735.432888,1262.685144,3845.455694,4867.340608,2397.080697,745.9002474,1263.830038,1415.2603,5230.787854,700.8934276,440.3368329,2747.774131,2004.328426,1265.395706,1818.817411,718.3425854,1000.215391,1193.468617,1144.288864,1510.604453,486.9281147,1461.987015,1084.682883,1388.14408,1773.556907,"POLYGON ((127.06357726418072 37.257387196107366, 127.0635720638884 37.25828857356088, 127.06469975490612 37.258292724941796, 127.06470494176237 37.257391347353575, 127.06357726418072 37.257387196107366))"
다사596209,5600.219472,3366.329367,1848.138383,459.4511898,4929.002854,4514.203669,3894.972446,4855.326104,2326.891339,1424.002885,5345.023766,4356.668696,4764.801296,4513.896339,1833.43862,4058.35019,3863.787809,2307.4498,4350.829161,4588.622073,1806.728364,4329.511123,4506.426842,4595.214325,4703.590757,4714.949584,3959.169997,4796.907098,4552.093363,4578.137805,3855.526176,"POLYGON ((127.04423294276339 37.286158916710534, 127.04422750632116 37.28706028739669, 127.04535562358598 37.28706462585936, 127.04536104657318 37.28616325503248, 127.04423294276339 37.286158916710534))"
